"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.60787461318789e-06,0.305064593353432,0.301,0.267,0.106409648442348,"3","CIZ1"
4.89002555409776e-06,0.278750976415824,0.25,0.214,0.112925360120779,"3","SMAD7"
5.07752047301917e-06,0.281768176765061,0.331,0.296,0.117255180283432,"3","TSEN15"
5.10345015713691e-06,0.336415979465975,0.321,0.289,0.117853974478763,"3","ATAT1"
5.3830128702644e-06,0.288466195874079,0.436,0.413,0.124309916213016,"3","TTC17"
5.96056807839448e-06,0.269233455737821,0.519,0.507,0.137647398634364,"3","IDH3B"
6.17312435985504e-06,0.33661054482551,0.315,0.283,0.142555960842132,"3","C11orf49"
6.30097547551817e-06,0.288529063125681,0.446,0.421,0.145508426656141,"3","TMED1"
6.46906843305916e-06,0.338547670788093,0.257,0.225,0.149390197324635,"3","PTPN4"
7.18493821640429e-06,0.298197086285238,0.392,0.365,0.165921778231424,"3","RBM15B"
9.57121937703139e-06,0.287190123303965,0.348,0.315,0.221028169073786,"3","MFSD14C"
9.65407032072263e-06,0.349050641972785,0.272,0.24,0.222941445916448,"3","HPS4"
1.0037499900466e-05,0.255003919391389,0.538,0.533,0.231795985201461,"3","NELFCD"
1.12086363238945e-05,0.260037755586615,0.372,0.339,0.258841038627696,"3","FNBP1"
1.2878232865433e-05,0.259687519931066,0.426,0.399,0.297397031561445,"3","RSPRY1"
1.32094832717423e-05,0.264029677689963,0.438,0.414,0.305046597194344,"3","CDK13"
1.33861950564231e-05,0.297752483765161,0.349,0.319,0.309127402437978,"3","RHOT2"
1.34080257515096e-05,0.321875943066239,0.31,0.28,0.309631538679611,"3","TAF6"
1.36924041998495e-05,0.292368976108131,0.316,0.284,0.316198690187125,"3","ZNF117"
1.74246155978196e-05,0.328223287624898,0.316,0.286,0.402386648000447,"3","ATAD2B"
1.93645294989016e-05,0.313790571219291,0.325,0.294,0.447185079718135,"3","C20orf96"
1.94241484759039e-05,0.307729267317631,0.423,0.403,0.448561860754048,"3","DAP3"
2.04583606166786e-05,0.311513011197999,0.276,0.245,0.472444921720958,"3","KIAA0100"
2.10353985016958e-05,0.250694509905016,0.259,0.226,0.485770457599662,"3","NEXN"
2.1780547515701e-05,0.305210797869176,0.309,0.279,0.502978183780083,"3","DIP2A"
2.39611303351234e-05,0.313032087632209,0.299,0.269,0.553334382829004,"3","EFS"
2.55151003140392e-05,0.308373685846006,0.309,0.278,0.589220211552107,"3","PKNOX1"
2.55341040700891e-05,0.316412410273718,0.322,0.295,0.589659065290567,"3","LDB1"
2.72731206906019e-05,0.32091534983864,0.283,0.254,0.629818176108069,"3","WASHC1"
3.15577960571171e-05,0.285175832892332,0.401,0.376,0.728764184347006,"3","IFT43"
3.52368517379061e-05,0.303586323936741,0.362,0.336,0.813724617183466,"3","DMAP1"
3.54877476748187e-05,0.307283253838093,0.288,0.258,0.819518557054589,"3","CCDC91"
4.22292786922693e-05,0.280935406671882,0.406,0.385,0.975200732840574,"3","USF2"
5.37743136827353e-05,0.349207165554362,0.266,0.238,1,"3","MAU2"
5.72728286625113e-05,0.254090500008391,0.388,0.361,1,"3","TMEM101"
5.76061492471101e-05,0.251678402491048,0.467,0.452,1,"3","TOX4"
5.8899371254487e-05,0.305560468729173,0.341,0.315,1,"3","HCG18"
6.14819332133784e-05,0.279224661319756,0.397,0.374,1,"3","LYPLA2"
6.89695998629613e-05,0.251829355379077,0.403,0.378,1,"3","IFT27"
7.45453322526271e-05,0.277531706744292,0.4,0.378,1,"3","TMEM245"
7.6935615566588e-05,0.336767593687581,0.266,0.239,1,"3","BTBD2"
8.76804914479731e-05,0.292706232696049,0.274,0.245,1,"3","LIAS"
9.84405401710618e-05,0.254052090574978,0.3,0.271,1,"3","ARHGAP10"
9.94487509861466e-05,0.267187197827237,0.407,0.385,1,"3","MPDU1"
0.000105951138971038,0.278342652405,0.405,0.385,1,"3","DMAC2"
0.000112986409785751,0.284304982948845,0.292,0.264,1,"3","SLC35E2B"
0.000116287039463215,0.312450694757602,0.295,0.268,1,"3","ECSIT"
0.00012212356812008,0.275223040370341,0.327,0.3,1,"3","NBR1"
0.000122172447385782,0.279021059316229,0.26,0.231,1,"3","WBP2"
0.000131373961322743,0.284007587165678,0.296,0.269,1,"3","ETHE1"
0.00013311447005851,0.252372101242303,0.36,0.333,1,"3","NYNRIN"
0.00014898659017335,0.257412513100636,0.422,0.405,1,"3","ATM"
0.000163524124714147,0.284900458880415,0.319,0.295,1,"3","HSF1"
0.00017259868939438,0.271034847617688,0.341,0.315,1,"3","NME6"
0.000185445188647989,0.294028164922547,0.253,0.226,1,"3","NDST1"
0.000197385486999401,0.267725337156143,0.291,0.264,1,"3","IGF2R"
0.000217818055987926,0.26088786342168,0.369,0.347,1,"3","SYMPK"
0.000243209496915143,0.362718253721406,0.278,0.255,1,"3","TANC1"
0.000252745974576899,0.275684102681084,0.312,0.287,1,"3","TP53I13"
0.000283186664178204,0.266153077461003,0.277,0.25,1,"3","KCTD15"
0.000295538384675744,0.289917807992959,0.268,0.243,1,"3","SEMA4C"
0.000351019863791329,0.271184495804936,0.271,0.245,1,"3","ERV3-1"
0.000354364530316787,0.272309498101962,0.389,0.366,1,"3","SURF6"
0.000471427139127919,0.288068328415732,0.299,0.276,1,"3","STX5"
0.000499172498752361,0.284713062424175,0.375,0.357,1,"3","MGA"
0.000543319988977849,0.271365610165548,0.323,0.301,1,"3","AKAP17A"
0.000548189367734505,0.284063838311497,0.279,0.255,1,"3","SLC41A3"
0.000581361758890311,0.259202074929825,0.313,0.29,1,"3","ASPSCR1"
0.000583167872092504,0.298884112481591,0.261,0.237,1,"3","UBE2Q1"
0.000676152276556511,0.262675917768156,0.3,0.277,1,"3","METTL17"
0.000755247818928068,0.260397445121901,0.321,0.299,1,"3","MKL2"
0.00076273646780249,0.271976295173662,0.304,0.28,1,"3","ERCC6L2"
0.000767314376650943,0.250302833317361,0.367,0.347,1,"3","KIAA1109"
0.000773274677133534,0.277547300336559,0.25,0.226,1,"3","AC245297.3"
0.000801415418760271,0.280393968261786,0.328,0.307,1,"3","TRNAU1AP"
0.000846641549750809,0.264528353866698,0.334,0.312,1,"3","CRYZL1"
0.00093314270589238,0.306344392030101,0.26,0.238,1,"3","FLII"
0.000950064026420495,0.273165935582809,0.352,0.333,1,"3","CHMP1A"
0.000973327775744715,0.258384459662978,0.366,0.347,1,"3","UBN1"
0.000978470483933968,0.250822876694268,0.357,0.337,1,"3","MECP2"
0.00101815133554775,0.287313285583075,0.255,0.233,1,"3","CCAR2"
0.001023061757856,0.259320477197094,0.302,0.282,1,"3","APEH"
0.00107152338356357,0.279623945622006,0.269,0.246,1,"3","ORAI2"
0.00107474150464207,0.252070890091291,0.321,0.298,1,"3","SNAP29"
0.00117619351690652,0.278007740839731,0.307,0.287,1,"3","GALNT2"
0.00130251181414738,0.25186479477014,0.405,0.391,1,"3","MRPL45"
0.00139743220071906,0.261323487095286,0.413,0.401,1,"3","ACADVL"
0.00146637654708146,0.271438609007933,0.264,0.242,1,"3","GLCCI1"
0.00165271563115425,0.295723711404774,0.274,0.254,1,"3","FAHD2A"
0.00171637268483879,0.310375772625658,0.259,0.239,1,"3","AKT1S1"
0.0017889194275049,0.252379954089808,0.281,0.261,1,"3","RXRA"
0.00179936756858294,0.250231590941168,0.364,0.347,1,"3","GIGYF1"
0.00209108637998472,0.25235613127351,0.265,0.244,1,"3","SLC36A4"
0.00212782216582438,0.284024814171293,0.292,0.273,1,"3","DVL2"
0.00245198591056141,0.25827885525152,0.343,0.327,1,"3","DDX56"
0.00374191821127627,0.284207971677238,0.269,0.252,1,"3","C1orf198"
0.00421657640772778,0.276641476845796,0.266,0.248,1,"3","UNC45A"
0.00460899357274256,0.251849140695999,0.27,0.251,1,"3","SPECC1L"
0.00536710128180167,0.250178566936613,0.332,0.318,1,"3","SLC44A2"
0.00582274578052632,0.269691775111015,0.29,0.272,1,"3","ZNF37A"
0.00641222577366039,0.265155639863314,0.296,0.28,1,"3","HERC1"
0.00742168708602434,0.288498444725996,0.265,0.25,1,"3","MED24"
0,1.8391244685456,0.846,0.319,0,"4","CENPF"
0,1.66243155476073,0.798,0.308,0,"4","NKX2-5"
0,1.59675073800653,0.813,0.323,0,"4","TYMS"
0,1.55592435140358,0.73,0.247,0,"4","NUSAP1"
0,1.74050610576679,0.742,0.261,0,"4","TOP2A"
0,2.06925058972042,0.672,0.192,0,"4","ASPM"
0,1.30077114029892,0.983,0.505,0,"4","XIST"
0,1.7773022675079,0.758,0.288,0,"4","ORC6"
0,1.71286292538639,0.672,0.224,0,"4","MKI67"
0,1.64998096522128,0.666,0.221,0,"4","CLSPN"
0,1.89365180218077,0.735,0.293,0,"4","KIF22"
0,1.13223286254355,0.805,0.368,0,"4","PCLAF"
0,1.80313882159606,0.647,0.21,0,"4","TPX2"
0,1.34494649033375,0.715,0.28,0,"4","MAD2L1"
0,1.46318319089701,0.832,0.398,0,"4","SMC4"
0,1.70642805445766,0.692,0.258,0,"4","RARRES2"
0,1.47192286165527,0.679,0.249,0,"4","BIRC5"
0,1.81064882181259,0.83,0.402,0,"4","H2AFX"
0,1.49368981917113,0.689,0.263,0,"4","ZWINT"
0,1.34057982432173,0.852,0.43,0,"4","HLX"
0,1.91044201739145,0.581,0.166,0,"4","WFIKKN1"
0,1.8530984242268,0.629,0.217,0,"4","CHAF1A"
0,1.76784313461437,0.658,0.247,0,"4","UBE2C"
0,1.70438743723515,0.61,0.202,0,"4","CDK1"
0,2.00864685473343,0.56,0.157,0,"4","GTSE1"
0,1.61604770023974,0.579,0.179,0,"4","RRM2"
0,1.59673122493735,0.695,0.297,0,"4","GINS2"
0,1.97572545815946,0.569,0.172,0,"4","TACC3"
0,1.65794688460759,0.6,0.203,0,"4","TK1"
0,2.20699152465666,0.537,0.141,0,"4","MYBL2"
0,1.27318079858801,0.726,0.332,0,"4","RRM1"
0,1.51392774765146,0.772,0.379,0,"4","NSD2"
0,1.57789048537062,0.889,0.497,0,"4","MCM7"
0,1.49360078958863,0.868,0.477,0,"4","FADS1"
0,2.18443638271263,0.557,0.167,0,"4","CDC20"
0,1.9868892722762,0.573,0.184,0,"4","TIMELESS"
0,1.69833824700793,0.66,0.272,0,"4","MCM2"
0,1.49983908188104,0.637,0.252,0,"4","KIF20B"
0,1.28231263127741,0.785,0.402,0,"4","PTPN13"
0,1.20680017250102,0.873,0.491,0,"4","CKS1B"
0,2.43950752301588,0.496,0.114,0,"4","PIMREG"
0,1.77507996125748,0.544,0.163,0,"4","KIF15"
0,1.3232407297936,0.64,0.262,0,"4","UBE2T"
0,1.52182436518583,0.602,0.229,0,"4","UHRF1"
0,1.28637973062099,0.669,0.297,0,"4","MPPED2"
0,1.73873047781486,0.616,0.244,0,"4","MMS22L"
0,1.80943772705688,0.563,0.191,0,"4","AURKB"
0,1.68652268991425,0.662,0.292,0,"4","DOK4"
0,1.27953724161557,0.749,0.381,0,"4","PCNA"
0,1.39323010856776,0.794,0.428,0,"4","MIS18BP1"
0,1.19484618193607,0.757,0.391,0,"4","SMC2"
0,1.60111640306961,0.647,0.282,0,"4","CCNB2"
0,1.54953977748926,0.655,0.29,0,"4","FASN"
0,1.30028797239072,0.641,0.276,0,"4","CHEK1"
0,1.46121070149438,0.678,0.318,0,"4","DHFR"
0,1.86309450230164,0.51,0.15,0,"4","NUF2"
0,1.67727635191057,0.587,0.227,0,"4","LIG1"
0,1.45560643442484,0.799,0.441,0,"4","AKR1B1"
0,1.91610156282441,0.503,0.147,0,"4","KIFC1"
0,1.56379405226198,0.555,0.201,0,"4","C21orf58"
0,1.33310879423143,0.663,0.311,0,"4","PGM5"
0,1.81668504886875,0.499,0.147,0,"4","NCAPG"
0,1.89758822082304,0.495,0.143,0,"4","NDC80"
0,1.35759531569525,0.682,0.331,0,"4","DACH1"
0,1.7131712610274,0.527,0.176,0,"4","FANCI"
0,1.52889697369188,0.532,0.184,0,"4","RAD51AP1"
0,1.59243435848456,0.531,0.184,0,"4","CENPM"
0,1.05636951634375,0.835,0.488,0,"4","LMNB1"
0,1.4455222280801,0.93,0.584,0,"4","CENPV"
0,1.85397460194463,0.499,0.154,0,"4","BRCA1"
0,1.33752429070861,0.644,0.301,0,"4","LMNB2"
0,1.82150486307534,0.493,0.15,0,"4","KIF2C"
0,1.38526720631247,0.523,0.181,0,"4","KIF11"
0,2.47884115829447,0.431,0.089,0,"4","VAT1L"
0,2.03199535185772,0.49,0.148,0,"4","POLD1"
0,1.73680502701328,0.565,0.224,0,"4","GINS4"
0,1.40127189767158,0.594,0.253,0,"4","ATAD5"
0,1.24991880196039,0.799,0.459,0,"4","DTYMK"
0,1.32974980675808,0.644,0.307,0,"4","CKAP2"
0,1.17836250205033,0.827,0.49,0,"4","HELLS"
0,1.49009075786144,0.627,0.291,0,"4","WDR34"
0,1.75206586771849,0.525,0.189,0,"4","CDT1"
0,1.93007507839516,0.468,0.133,0,"4","KIF4A"
0,1.70061820028176,0.545,0.211,0,"4","CCNB1"
0,1.40078780510274,0.619,0.285,0,"4","ZNF714"
0,1.56469434662979,0.496,0.163,0,"4","DLGAP5"
0,1.82675284071329,0.501,0.169,0,"4","SGO2"
0,1.25586295829571,0.801,0.471,0,"4","SAE1"
0,1.17971318456784,0.758,0.428,0,"4","FADS2"
0,1.66303567631035,0.492,0.166,0,"4","SGO1"
0,2.04819622292406,0.444,0.12,0,"4","XRCC2"
0,1.10976559059345,0.867,0.543,0,"4","PEG3"
0,2.1964604542667,0.428,0.105,0,"4","ASF1B"
0,1.93807470655824,0.451,0.129,0,"4","FOXM1"
0,1.75285133846505,0.482,0.16,0,"4","CENPE"
0,1.63408626231212,0.553,0.232,0,"4","NCAPD2"
0,1.30173722290913,0.738,0.419,0,"4","MCM3"
0,1.73999196246921,0.458,0.141,0,"4","BUB1B"
0,1.23836614252798,0.828,0.513,0,"4","DNMT1"
0,1.95815661279675,0.448,0.136,0,"4","POLE"
0,1.86132872686172,0.44,0.131,0,"4","MCM10"
0,1.21210520595799,0.862,0.553,0,"4","NT5DC2"
0,1.33533555552315,0.465,0.16,0,"4","SPC25"
0,1.8605462912315,0.425,0.12,0,"4","DEPDC1"
0,1.79411353026976,0.437,0.133,0,"4","KIF23"
0,1.59643731003276,0.453,0.151,0,"4","BRCA2"
0,1.95993631341082,0.416,0.116,0,"4","NCAPH"
0,1.53095773352347,0.456,0.157,0,"4","CCNA2"
0,1.66198075583061,0.44,0.141,0,"4","DIAPH3"
0,1.7197730226494,0.462,0.164,0,"4","TTF2"
0,1.47757966245398,0.9,0.606,0,"4","TUBB4B"
0,1.478863578656,0.832,0.542,0,"4","UBE2S"
0,2.00754318847153,0.403,0.114,0,"4","CKAP2L"
0,1.74606286775893,0.424,0.136,0,"4","FANCD2"
0,1.98529057895768,0.404,0.117,0,"4","SPAG5"
0,1.76412787865725,0.414,0.127,0,"4","CDCA5"
0,1.13797383309806,0.949,0.662,0,"4","DSP"
0,1.09322067087381,0.838,0.552,0,"4","ECI1"
0,2.40041759872848,0.388,0.103,0,"4","PLK1"
0,1.85668682634967,0.408,0.123,0,"4","BLM"
0,1.93922921855122,0.442,0.158,0,"4","PSRC1"
0,1.51053789463556,0.966,0.683,0,"4","ISYNA1"
0,2.00206564703409,0.387,0.107,0,"4","KIF20A"
0,1.55438414622029,0.416,0.136,0,"4","KNL1"
0,2.1429959726567,0.371,0.092,0,"4","LIN28A"
0,1.9632087491407,0.397,0.12,0,"4","RNASEH2A"
0,1.70534377194524,0.398,0.125,0,"4","CDCA8"
0,1.89192316362914,0.394,0.121,0,"4","CDCA3"
0,1.83783140744799,0.376,0.109,0,"4","CIT"
0,1.99952475104371,0.376,0.112,0,"4","FANCA"
0,1.07972220915951,0.876,0.618,0,"4","IDH2"
0,1.80776497673783,0.367,0.111,0,"4","HJURP"
0,1.00780404019342,0.882,0.629,0,"4","TECR"
0,1.1716343365638,0.947,0.695,0,"4","SMARCA4"
0,1.92171120599761,0.34,0.09,0,"4","KIF14"
0,2.00023601005074,0.338,0.09,0,"4","CDC25C"
0,2.09342571676158,0.318,0.083,0,"4","OIP5"
0,1.09271578394282,0.935,0.701,0,"4","TRIM28"
0,0.987164307555081,0.96,0.729,0,"4","FBLN1"
0,0.983340316798116,0.877,0.648,0,"4","PSMC3"
0,1.19136662355543,0.934,0.706,0,"4","HMGB2"
0,2.08697044759966,0.305,0.08,0,"4","PKMYT1"
0,1.10361729125457,0.92,0.696,0,"4","PGAM1"
0,2.09129821558703,0.293,0.074,0,"4","KIF18B"
0,2.1037740999827,0.277,0.061,0,"4","SIX2"
0,2.86008264420284,0.265,0.051,0,"4","PIF1"
0,1.34362656339704,0.987,0.773,0,"4","IGDCC3"
0,2.33900496422158,0.272,0.06,0,"4","RECQL4"
0,1.19273397256893,0.975,0.774,0,"4","LSM4"
0,1.37695453205822,0.982,0.794,0,"4","PKM"
0,0.978464243589949,0.929,0.745,0,"4","PARP1"
0,0.853938893149859,0.961,0.782,0,"4","PSIP1"
0,1.53715443840164,0.994,0.818,0,"4","KRT18"
0,1.03233056551093,0.942,0.779,0,"4","CDK4"
0,1.81982219960793,0.999,0.839,0,"4","HMGA1"
0,0.794800478846563,0.952,0.803,0,"4","PTOV1"
0,1.30762424870098,0.996,0.853,0,"4","KRT8"
0,0.934130981848664,0.974,0.844,0,"4","ILF3"
0,1.09488264378971,0.989,0.861,0,"4","SNRPB"
0,0.965657160199096,0.985,0.87,0,"4","BSG"
0,0.806700207185536,0.962,0.848,0,"4","XRCC6"
0,1.0929277150834,0.991,0.892,0,"4","RANBP1"
0,0.851535160604116,0.978,0.892,0,"4","ILF2"
0,1.73714678454677,1,0.924,0,"4","TUBA1B"
0,0.786594923530092,0.99,0.918,0,"4","NME4"
0,1.06719726665682,0.99,0.926,0,"4","H1FX"
0,0.97387931857145,0.991,0.932,0,"4","ENO1"
0,0.837840773883713,0.997,0.941,0,"4","NASP"
0,1.2128427444676,1,0.948,0,"4","H2AFZ"
0,0.716093042914862,0.984,0.932,0,"4","PRMT1"
0,1.06666401291133,0.997,0.957,0,"4","TPI1"
0,0.733830520063055,0.998,0.98,0,"4","HMGN2"
0,0.961490186177927,1,0.984,0,"4","RAN"
0,0.55696355370035,1,0.985,0,"4","MARCKSL1"
0,0.576297288948667,1,0.986,0,"4","MDK"
0,0.751221388221859,0.998,0.984,0,"4","PFN1"
0,0.647333083384148,1,0.987,0,"4","LDHB"
0,0.544997984626382,0.999,0.988,0,"4","PRDX2"
0,0.631703650539894,1,0.991,0,"4","STMN1"
0,1.33564341078898,1,0.993,0,"4","TUBB"
0,0.528535833261744,1,0.993,0,"4","EEF1D"
0,0.565069674427956,1,0.995,0,"4","CFL1"
0,0.610599798264141,1,0.999,0,"4","HSP90AA1"
0,0.399786484175991,1,1,0,"4","RPSA"
0,0.931264478655741,1,1,0,"4","GAPDH"
0,0.424385040581146,1,1,0,"4","RPL4"
0,0.385262427569359,1,1,0,"4","RPS2"
1.93773093224679e-307,1.02306533791945,0.827,0.516,4.47480204183751e-303,"4","CHD7"
1.68765936903572e-305,1.70635886277996,0.398,0.13,3.8973117809142e-301,"4","HMMR"
1.38423285456993e-304,0.925969665511586,0.876,0.611,3.19660893105834e-300,"4","FDPS"
6.38775921502829e-303,1.89729682683041,0.451,0.169,1.47512523552648e-298,"4","BARX1"
2.39223456020283e-302,0.994824191984,0.86,0.598,5.52438726987638e-298,"4","BAZ1B"
5.40653730988775e-302,1.04822996312997,0.844,0.587,1.24853166097238e-297,"4","SNRPA"
2.27658547944406e-301,1.87627298560489,0.33,0.094,5.25731884768017e-297,"4","CDCA2"
5.43077037704584e-300,0.891069214942418,0.898,0.701,1.2541278031712e-295,"4","PPP1CA"
2.86968829519734e-298,1.13806182085509,0.732,0.402,6.62697118009922e-294,"4","CKS2"
4.75354133695888e-298,1.94264438665467,0.328,0.095,1.09773530094391e-293,"4","TONSL"
2.11331771076356e-297,1.99735521758657,0.327,0.095,4.88028458946628e-293,"4","DPYSL5"
1.35182237783573e-296,1.32746972254842,0.666,0.344,3.12176341713606e-292,"4","PTTG1"
1.59631098688138e-296,1.26246875462922,0.615,0.28,3.68636096200518e-292,"4","CRB2"
2.13079195998687e-295,1.44258089685259,0.545,0.236,4.92063787319768e-291,"4","DPYSL4"
1.53674035634202e-292,0.348193910782882,1,1,3.54879450490064e-288,"4","RPL8"
2.54276407186428e-292,0.641024572449212,0.987,0.877,5.87200507115618e-288,"4","DEK"
3.49622987018709e-292,0.807935289901762,0.933,0.764,8.07384363922305e-288,"4","PTBP1"
4.55845250030014e-292,1.03346980119112,0.825,0.559,1.05268343589431e-287,"4","UQCRC1"
5.33226159803627e-291,1.71392840820892,0.419,0.149,1.23137917083452e-286,"4","DEPDC1B"
6.61249243902424e-291,1.52432305554674,0.471,0.18,1.52702287894387e-286,"4","FEN1"
3.36341404731868e-289,0.418137460915006,1,0.998,7.76713205947302e-285,"4","HMGB1"
3.73606597334043e-289,0.570324648934584,0.872,0.505,8.62769715223506e-285,"4","CKB"
9.81057400851423e-289,2.10414893308443,0.274,0.07,2.26555585578619e-284,"4","DRAXIN"
1.32678409119512e-287,0.949751718729442,0.905,0.725,3.06394250179689e-283,"4","NME1"
5.28592441022644e-286,1.15524640604092,0.709,0.381,1.22067852405359e-281,"4","ACAT2"
2.59432722017469e-285,1.02646152320102,0.832,0.574,5.99107984954941e-281,"4","SSRP1"
4.87695524059479e-285,0.506690423398502,1,0.998,1.12623527371055e-280,"4","HNRNPA2B1"
3.93390954628974e-284,1.13661208235019,0.765,0.466,9.08457731524689e-280,"4","EIF4G1"
1.71730850314843e-283,1.44764992788474,0.727,0.427,3.96578052632066e-279,"4","KPNA2"
1.30948877204929e-282,0.783138612567662,0.94,0.777,3.02400242129342e-278,"4","KPNB1"
1.38025889372503e-281,0.973927332883597,0.827,0.518,3.1874318632792e-277,"4","SYNE2"
2.55930164672143e-281,0.663574518018618,0.982,0.896,5.91019529277379e-277,"4","PAFAH1B3"
4.11766858083734e-281,1.68173545661721,0.334,0.099,9.50893205372767e-277,"4","NEK2"
1.59970112290257e-279,1.75247197808677,0.381,0.129,3.6941898031189e-275,"4","MCM8"
9.33128774070573e-276,1.33526368297265,0.586,0.279,2.15487427796117e-271,"4","RFC4"
1.20621899126015e-275,1.13989257948871,0.72,0.41,2.78552151651707e-271,"4","ACVR2B"
2.42107856952782e-275,1.77199078661044,0.35,0.111,5.5909967406106e-271,"4","POC1A"
4.72738247271532e-275,1.30863027117308,0.674,0.369,1.09169443442415e-270,"4","REC8"
7.45854398436271e-275,1.41523681309667,0.542,0.246,1.72240156230888e-270,"4","TUBG1"
6.58429442924698e-274,0.509201279420995,0.998,0.945,1.520511112546e-269,"4","TUBA1A"
2.58168011098707e-273,1.57244418122048,0.419,0.152,5.96187388030244e-269,"4","CIP2A"
3.94737411706587e-273,0.767506330371371,0.925,0.746,9.11567104854022e-269,"4","FSCN1"
6.7271880720354e-273,1.72545261002016,0.383,0.132,1.55350954147514e-268,"4","DDX11"
3.17050546507822e-272,0.693775588298553,0.992,0.957,7.32164827050514e-268,"4","SFPQ"
1.69456248312245e-271,1.96523691695672,0.28,0.075,3.91325314227467e-267,"4","NMU"
2.2200054141931e-271,1.87374441386283,0.33,0.102,5.12665850299612e-267,"4","TROAP"
1.3954843584884e-270,1.09027000230989,0.786,0.508,3.22259202905725e-266,"4","SMC1A"
1.48781741858791e-270,1.79000630443508,0.346,0.11,3.43581676474505e-266,"4","CCDC18"
2.2755036328899e-270,0.817029592014523,0.927,0.727,5.25482053943266e-266,"4","ANKRD11"
2.78572745478248e-270,1.16415608413998,0.547,0.229,6.43308041132917e-266,"4","CENPU"
3.58812898596064e-269,0.792560981184466,0.939,0.753,8.28606626727891e-265,"4","MYH10"
2.39146830564192e-268,0.944581718602288,0.72,0.367,5.52261775821888e-264,"4","TMEM88"
9.84505494392756e-268,0.672240854265134,0.984,0.917,2.27351853820119e-263,"4","DDAH2"
1.61496657145947e-267,1.42870463551108,0.426,0.156,3.72944230347136e-263,"4","CDKN3"
6.5560224040624e-267,1.6288255958412,0.354,0.115,1.51398225377013e-262,"4","BUB1"
9.86458739036436e-267,0.971951348073239,0.837,0.577,2.27802916605684e-262,"4","RABL6"
3.69426088133085e-266,0.788025388735692,0.926,0.76,8.53115665325733e-262,"4","SF3B2"
2.06739914996425e-265,0.790405767797024,0.934,0.727,4.77424485701245e-261,"4","HMGB3"
2.34167503964098e-265,0.977993384014944,0.792,0.492,5.40763016904291e-261,"4","EZH2"
